meanBitLifeTimePerPacket:vector TS_network.sink1.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink4.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink2.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[1].sink (#0 - General-0-20250518-12:02:52-15739),
0.929112704855,0.000013074814999999,0.92912340494,0.000018733500999999,0.619433918358,0.000022336728999999,,,0.61942771849,0.000028072942999999
0.929262706055,0.000013077064999999,0.92927340614,0.000018736201,0.619533918558,0.000022335928999999,,,0.61952771759,0.000028072342999999
0.929412707255,0.000013079314999999,0.929423407341,0.000018738901999999,0.619633918758,0.000022335129,,,0.61962771669,0.000028071742999999
0.929562708455,0.000013081564999999,0.929573408541,0.000018741601999999,0.619733918958,0.000022334328999999,,,0.61972771579,0.000028071143
0.929712709655,0.000013083814999999,0.929723409741,0.000018744302,0.619833919158,0.000022333528999999,,,0.61982771489,0.000028070542999999
0.929862710855,0.000013086064999999,0.929873410941,0.000018747002,0.619933919358,0.000022332728999999,,,0.61992771399,0.000028069942999999
0.930012712055,0.000013088314999999,0.930023412141,0.000018749701999999,0.620033919558,0.000022331929,,,0.62002771309,0.000028069342999999
0.930162713255,0.000013090565,0.930173413341,0.000018752401999999,0.620133919758,0.000022331128999999,,,0.62012771219,0.000028068742999999
0.930312714455,0.000013092814999999,0.930323414541,0.000018755101999999,0.620233919958,0.000022330328999999,,,0.62022771129,0.000028068143
0.930462715655,0.000013095065,0.930473415741,0.000018757801999999,0.620333920158,0.000022329528999999,,,0.62032771039,0.000028067542999999
0.930612716855,0.000013097314999999,0.930623416941,0.000018760501999999,0.620433920358,0.000022328729,,,0.62042770949,0.000028066942999999
0.930762718055,0.000013099564999999,0.930773418141,0.000018763201999999,0.620533920558,0.000022327928999999,,,0.62052770859,0.000028066342999999
0.930912719255,0.000013101814999999,0.930923419341,0.000018765902,0.620633920758,0.000022327128999999,,,0.62062770769,0.000028065742999999
0.931062720455,0.000013104064999999,0.931073420541,0.000018768602,0.620733920958,0.000022326328999999,,,0.62072770679,0.000028065143
0.931212721655,0.000013106314999999,0.931223421741,0.000018771301999999,0.620833921158,0.000022325529,,,0.62082770589,0.000028064542999999
0.931362722855,0.000013108564999999,0.931373422941,0.000018774001999999,0.620933921358,0.000022324728999999,,,0.62092770499,0.000028063942999999
0.931512724055,0.000013110814999999,0.931523424141,0.000018776701999999,0.621033921558,0.000022323928999999,,,0.62102770409,0.000028063342999999
0.931662725255,0.000013113064999999,0.931673425341,0.000018779401999999,0.621133921758,0.000022323128999999,,,0.62112770319,0.000028062742999999
0.931812726455,0.000013115315,0.931823426541,0.000018782101999999,0.621233921958,0.000022322329,,,0.62122770229,0.000028062143
0.931962727655,0.000013117564999999,0.931973427741,0.000018784801999999,0.621333922158,0.000022321527999999,,,0.62132770139,0.000028061542999999
0.932112728855,0.000013119815,0.932123428941,0.000018787502,0.621433922358,0.000022320728,,,0.62142770049,0.000028060942999999
0.932262730055,0.000013122064999999,0.932273430141,0.000018790202,0.621533922558,0.000022319927999999,,,0.62152769959,0.000028060342999999
0.932412731255,0.000013124315,0.932423431341,0.000018792901999999,0.621633922758,0.000022319127999999,,,0.62162769869,0.000028059742999999
0.932562732455,0.000013126564999999,0.932573432541,0.000018795601999999,0.621733922958,0.000022318327999999,,,0.62172769779,0.000028059143
